sessionId,sampleIndex,action,source,x,y,eventTimeNs
2,3901,MOVE,historical,879.7002,1729.0996,740896813249000
2,3902,MOVE,current,881.0498,1728.5498,740896817452500
2,3903,MOVE,historical,881.5,1728.5,740896821604000
2,3904,MOVE,current,882.4004,1728.2002,740896825781500
2,3905,MOVE,historical,881.9004,1728.2998,740896830074000
2,3906,MOVE,current,882.0996,1728.2002,740896834309000
2,3907,MOVE,current,881.5996,1728.4004,740896863552000
2,3908,MOVE,historical,874.9004,1731.0996,740896872594000
2,3909,MOVE,current,872.0254,1732.2588,740896876473196
2,3910,MOVE,historical,866.5996,1734.0,740896881242000
2,3911,MOVE,current,863.23145,1735.1768,740896884751441
2,3912,MOVE,historical,857.5,1737.2998,740896889103000
2,3913,MOVE,current,852.9551,1738.9482,740896893029160
2,3914,MOVE,historical,846.9004,1741.5,740896897309000
2,3915,MOVE,current,841.7256,1743.5508,740896901314969
2,3916,MOVE,historical,836.5,1746.0996,740896905926000
2,3917,MOVE,current,832.0576,1748.0654,740896909606864
2,3918,MOVE,historical,826.4004,1751.2002,740896914351000
2,3919,MOVE,current,822.1299,1753.3564,740896917913092
2,3920,MOVE,historical,816.7998,1755.7002,740896922565000
2,3921,MOVE,current,812.541,1757.6963,740896926209233
2,3922,MOVE,historical,808.2998,1759.5,740896930964000
2,3923,MOVE,current,804.709,1761.1055,740896934512088
2,3924,MOVE,historical,800.7998,1762.5996,740896939365000
2,3925,MOVE,current,797.7168,1763.874,740896942818540
2,3926,MOVE,historical,794.0996,1765.2998,740896947877000
2,3927,MOVE,current,791.541,1766.331,740896951128001
2,3928,MOVE,historical,788.4004,1767.7002,740896956276000
2,3929,MOVE,current,786.25684,1768.6025,740896959433468
2,3930,MOVE,historical,782.9004,1770.5,740896964606000
2,3931,MOVE,current,780.8301,1771.5537,740896967741661
2,3932,MOVE,historical,777.5996,1773.4004,740896972954000
2,3933,MOVE,current,775.63184,1774.4766,740896976054072
2,3934,MOVE,historical,772.5,1776.4004,740896981501000
2,3935,MOVE,current,770.79395,1777.4033,740896984359723
2,3936,MOVE,historical,768.0,1779.2002,740896989899000
2,3937,MOVE,current,766.5137,1780.125,740896992672909
2,3938,MOVE,historical,763.5,1782.0,740896998073000
2,3939,MOVE,current,761.9004,1782.9951,740897000978788
2,3940,MOVE,historical,759.0996,1784.7998,740897006399000
2,3941,MOVE,current,757.56934,1785.7734,740897009295047
2,3942,MOVE,historical,755.0,1787.4004,740897014943000
2,3943,MOVE,current,753.7178,1788.2129,740897017614605
2,3944,MOVE,historical,751.2002,1789.7002,740897023236000
2,3945,MOVE,current,749.9697,1790.4443,740897025921406
2,3946,MOVE,historical,747.5,1792.0,740897031829000
2,3947,MOVE,current,746.46094,1792.6455,740897034241783
2,3948,MOVE,historical,744.0996,1794.0,740897040642000
2,3949,MOVE,current,743.36426,1794.4326,740897042549171
2,3950,MOVE,historical,741.0996,1795.7998,740897048898000
2,3951,MOVE,current,740.3828,1796.2305,740897050872975
2,3952,MOVE,historical,738.7998,1797.2002,740897057344000
2,3953,MOVE,current,738.2949,1797.5078,740897059199084
2,3954,MOVE,historical,736.5,1798.5,740897065596000
2,3955,MOVE,current,735.9619,1798.8037,740897067525846
2,3956,MOVE,historical,734.2998,1799.7002,740897074177000
2,3957,MOVE,current,733.8701,1799.9346,740897075853791
2,3958,MOVE,historical,732.2998,1800.7002,740897082388000
2,3959,MOVE,current,731.8623,1800.919,740897084183711
2,3960,MOVE,historical,730.7998,1801.5996,740897090863000
2,3961,MOVE,current,730.50684,1801.7754,740897092516919
2,3962,MOVE,historical,729.7002,1802.2998,740897099008000
2,3963,MOVE,current,729.4531,1802.457,740897100833805
2,3964,MOVE,historical,728.7998,1802.7998,740897107487000
2,3965,MOVE,current,728.624,1802.8975,740897109147545
2,3966,MOVE,historical,728.0996,1803.2998,740897115905000
2,3967,MOVE,current,727.9707,1803.3926,740897117461440
2,3968,MOVE,historical,727.5996,1803.5996,740897124360000
2,3969,MOVE,current,727.5166,1803.6504,740897125775545
2,3970,MOVE,historical,727.4004,1803.7998,740897132993000
2,3971,MOVE,current,727.375,1803.8252,740897134083855
2,3972,MOVE,historical,727.2002,1803.9004,740897141189000
2,3973,MOVE,current,727.1709,1803.915,740897142392782
2,3974,MOVE,historical,727.0996,1803.9004,740897149804000
2,3975,MOVE,current,727.08984,1803.9004,740897150702447
2,3976,MOVE,historical,727.5,1803.7002,740897234027000
2,3977,MOVE,current,730.94727,1801.8281,740897242139358
2,3978,MOVE,historical,731.0,1801.7998,740897242263000
2,3979,MOVE,historical,735.0996,1799.5,740897250348000
2,3980,MOVE,current,735.1533,1799.4707,740897250452264
2,3981,MOVE,historical,740.0996,1796.5996,740897259248000
2,3982,MOVE,current,745.57324,1793.375,740897267080775
2,3983,MOVE,historical,745.7002,1793.2998,740897267262000
2,3984,MOVE,current,751.3203,1789.9463,740897275393737
2,3985,MOVE,historical,751.9004,1789.5996,740897276232000
2,3986,MOVE,current,757.8008,1786.0596,740897283711043
2,3987,MOVE,historical,758.4004,1785.7002,740897284471000
2,3988,MOVE,current,764.916,1781.9375,740897292027483
2,3989,MOVE,historical,765.5,1781.5996,740897292705000
2,3990,MOVE,current,772.26074,1777.71,740897300343100
2,3991,MOVE,historical,772.7998,1777.4004,740897300952000
2,3992,MOVE,current,779.7793,1773.585,740897308658893
2,3993,MOVE,historical,780.2998,1773.2998,740897309234000
2,3994,MOVE,current,784.0498,1771.25,740897313375000
2,3995,MOVE,historical,787.7998,1769.2002,740897318065000
2,3996,MOVE,current,794.19727,1765.8701,740897325291035
2,3997,MOVE,historical,795.0996,1765.4004,740897326311000
2,3998,MOVE,current,798.75,1763.5,740897330434000
2,3999,MOVE,historical,802.5,1761.7998,740897334544000
2,4000,MOVE,current,806.2002,1760.0,740897338660500
2,4001,MOVE,historical,809.7998,1758.4004,740897343633000
2,4002,MOVE,current,815.7197,1755.5693,740897350240353
2,4003,MOVE,historical,816.7002,1755.0996,740897351335000
2,4004,MOVE,current,822.3115,1752.4238,740897358557214
2,4005,MOVE,historical,823.2002,1752.0,740897359700000
2,4006,MOVE,current,826.4502,1750.4502,740897363882500
2,4007,MOVE,historical,829.0,1749.2002,740897368204000
2,4008,MOVE,current,832.94727,1747.3057,740897375192611
2,4009,MOVE,historical,834.0,1746.7998,740897377056000
2,4010,MOVE,current,836.5,1745.5996,740897381482000
2,4011,MOVE,historical,838.5,1744.5996,740897385118000
2,4012,MOVE,current,840.75,1743.5,740897389149000
2,4013,MOVE,historical,843.0,1742.7002,740897393770000
2,4014,MOVE,current,845.25,1741.75,740897398096000
2,4015,MOVE,historical,846.9004,1741.2002,740897402129000
2,4016,MOVE,current,848.8496,1740.4502,740897406308500
2,4017,MOVE,historical,850.9004,1739.7002,740897410335000
2,4018,MOVE,current,852.9004,1738.9502,740897414438000
2,4019,MOVE,historical,854.4004,1738.5996,740897418864000
2,4020,MOVE,current,856.1504,1738.0498,740897423128500
2,4021,MOVE,historical,857.9004,1737.5,740897427293000
2,4022,MOVE,current,859.6504,1736.9502,740897431507500
2,4023,MOVE,historical,861.2002,1736.2002,740897435302000
2,4024,MOVE,current,862.8496,1735.5498,740897439306500
2,4025,MOVE,historical,864.2998,1735.0,740897444057000
2,4026,MOVE,current,865.8496,1734.4004,740897448434500
2,4027,MOVE,historical,867.2998,1733.7002,740897452441000
2,4028,MOVE,current,868.7998,1733.0498,740897456633000
2,4029,MOVE,historical,870.0,1732.7002,740897460856000
2,4030,MOVE,current,871.3496,1732.2002,740897465063500
2,4031,MOVE,historical,872.5,1731.7998,740897469163000
2,4032,MOVE,current,873.75,1731.3496,740897473316500
2,4033,MOVE,historical,874.5,1731.0,740897477549000
2,4034,MOVE,current,875.5,1730.6006,740897481742000
2,4035,MOVE,historical,875.5,1730.7002,740897486101000
2,4036,MOVE,current,876.0,1730.5498,740897490377000
2,4037,MOVE,historical,875.7002,1730.7002,740897494263000
2,4038,MOVE,current,875.7998,1730.7002,740897498344000
2,4039,MOVE,current,869.9004,1733.0,740897536600000
2,4040,MOVE,historical,862.4004,1735.5996,740897544814000
2,4041,MOVE,current,858.6504,1736.9004,740897548921000
2,4042,MOVE,historical,854.0,1738.5996,740897553069000
2,4043,MOVE,current,849.7998,1740.0996,740897557196500
2,4044,MOVE,historical,843.7998,1742.5996,740897561782000
2,4045,MOVE,current,838.7002,1744.5996,740897566138500
2,4046,MOVE,historical,833.5,1747.5,740897569984000
2,4047,MOVE,current,828.3496,1749.9502,740897574085000
2,4048,MOVE,historical,824.0996,1752.5,740897578385000
2,4049,MOVE,current,819.4004,1755.0,740897582585500
2,4050,MOVE,historical,815.5,1756.7998,740897586860000
2,4051,MOVE,current,811.2002,1758.9502,740897591097500
2,4052,MOVE,historical,807.7002,1760.2998,740897595178000
2,4053,MOVE,current,803.7998,1762.0498,740897599337000
2,4054,MOVE,historical,800.5,1763.4004,740897603633000
2,4055,MOVE,current,796.9004,1764.9502,740897607860500
2,4056,MOVE,historical,793.5996,1766.4004,740897612185000
2,4057,MOVE,current,790.3447,1767.8154,740897616219688
2,4058,MOVE,historical,787.7002,1769.0996,740897620373000
2,4059,MOVE,current,784.75,1770.4502,740897624467000
2,4060,MOVE,historical,782.0996,1771.7998,740897629061000
2,4061,MOVE,current,779.66016,1772.9766,740897632845923
2,4062,MOVE,historical,776.9004,1774.5996,740897637562000
2,4063,MOVE,current,774.6992,1775.7852,740897641159189
2,4064,MOVE,historical,771.7998,1777.2998,740897645807000
2,4065,MOVE,current,769.5322,1778.5,740897649472609
2,4066,MOVE,historical,766.9004,1780.2002,740897654207000
2,4067,MOVE,current,764.8125,1781.4355,740897657786180
2,4068,MOVE,historical,762.4004,1783.0,740897662635000
2,4069,MOVE,current,760.5498,1784.1514,740897666100001
2,4070,MOVE,historical,758.0,1785.7998,740897671187000
2,4071,MOVE,current,756.33984,1786.8564,740897674413925
2,4072,MOVE,historical,753.7002,1788.5,740897679118000
2,4073,MOVE,current,751.74316,1789.7285,740897682727785
2,4074,MOVE,historical,749.9004,1790.9004,740897687715000
2,4075,MOVE,current,748.4297,1791.8281,740897691041608
2,4076,MOVE,historical,746.4004,1793.0,740897695971000
2,4077,MOVE,current,744.96484,1793.8613,740897699355450
2,4078,MOVE,historical,743.0996,1795.0,740897704723000
2,4079,MOVE,current,741.98926,1795.6738,740897707669563
2,4080,MOVE,historical,740.2002,1796.7002,740897712817000
2,4081,MOVE,current,739.0654,1797.3652,740897715984165
2,4082,MOVE,historical,737.5996,1798.0996,740897721121000
2,4083,MOVE,current,736.60547,1798.6357,740897724297982
2,4084,MOVE,historical,735.4004,1799.2998,740897729733000
2,4085,MOVE,current,734.66504,1799.7012,740897732611641
2,4086,MOVE,historical,733.4004,1800.5,740897738407000
2,4087,MOVE,current,732.81934,1800.8486,740897740925299
2,4088,MOVE,historical,731.5996,1801.5,740897746417000
2,4089,MOVE,current,730.9658,1801.8525,740897749238929
2,4090,MOVE,historical,729.7998,1802.4004,740897754692000
2,4091,MOVE,current,729.17773,1802.7109,740897757552605
2,4092,MOVE,historical,728.4004,1803.2998,740897763493000
2,4093,MOVE,current,728.02246,1803.543,740897765866259
2,4094,MOVE,historical,727.4004,1804.0,740897772061000
2,4095,MOVE,current,727.15234,1804.1729,740897774179899
2,4096,MOVE,historical,726.5996,1804.5,740897780097000
2,4097,MOVE,current,726.3613,1804.6494,740897782493489
2,4098,MOVE,historical,726.2998,1804.7998,740897788507000
2,4099,MOVE,current,726.2178,1804.8818,740897790807126
2,4100,MOVE,historical,726.0,1805.0,740897796905000
2,4101,MOVE,current,725.9209,1805.0527,740897799120521
2,4102,MOVE,historical,725.7002,1805.2002,740897805278000
2,4103,MOVE,current,725.62305,1805.252,740897807433814
2,4104,MOVE,historical,725.5996,1805.2998,740897813700000
2,4105,MOVE,current,725.5762,1805.3242,740897815746956
2,4106,MOVE,historical,725.5,1805.4004,740897830431000
2,4107,MOVE,current,725.4883,1805.4111,740897832373942
2,4108,MOVE,historical,728.9004,1803.4004,740897914639000
2,4109,MOVE,historical,733.2002,1800.7998,740897922890000
2,4110,MOVE,current,733.6865,1800.5059,740897923823174
2,4111,MOVE,historical,738.2002,1797.9004,740897931390000
2,4112,MOVE,current,738.63965,1797.6455,740897932136736
2,4113,MOVE,historical,744.0,1794.5,740897939857000
2,4114,MOVE,current,744.40625,1794.2617,740897940450478
2,4115,MOVE,historical,750.4004,1790.7002,740897948259000
2,4116,MOVE,current,750.7783,1790.4756,740897948755063
2,4117,MOVE,historical,757.2002,1786.5996,740897956550000
2,4118,MOVE,current,757.625,1786.3438,740897957068312
2,4119,MOVE,historical,764.2998,1782.4004,740897965070000
2,4120,MOVE,current,764.5586,1782.2471,740897965380028
2,4121,MOVE,historical,771.7002,1778.0,740897973571000
2,4122,MOVE,current,771.80566,1777.9375,740897973692486
2,4123,MOVE,historical,779.2002,1773.9004,740897982018000
2,4124,MOVE,historical,786.7002,1769.7998,740897990211000
2,4125,MOVE,current,786.7988,1769.7461,740897990318453
2,4126,MOVE,historical,794.2998,1766.0,740897998909000
2,4127,MOVE,current,801.53516,1762.623,740898006945161
2,4128,MOVE,historical,801.7998,1762.5,740898007239000
2,4129,MOVE,current,808.77246,1759.2021,740898015258672
2,4130,MOVE,historical,809.2002,1759.0,740898015751000
2,4131,MOVE,current,815.75586,1755.8154,740898023572308
2,4132,MOVE,historical,816.2002,1755.5996,740898024102000
2,4133,MOVE,current,822.09863,1752.6963,740898031886021
2,4134,MOVE,historical,822.7002,1752.4004,740898032680000
2,4135,MOVE,current,825.9502,1750.7998,740898036969000
2,4136,MOVE,historical,828.5996,1749.5996,740898041244000
2,4137,MOVE,current,833.5459,1747.2188,740898048513947
2,4138,MOVE,historical,834.0,1747.0,740898049182000
2,4139,MOVE,current,838.7002,1744.831,740898056828118
2,4140,MOVE,historical,839.2002,1744.5996,740898057642000
2,4141,MOVE,current,843.4043,1742.8115,740898065142384
2,4142,MOVE,historical,843.9004,1742.5996,740898066027000
2,4143,MOVE,current,846.25,1741.5996,740898070219500
2,4144,MOVE,historical,848.2998,1740.9004,740898074390000
2,4145,MOVE,current,850.5,1740.0498,740898078571500
2,4146,MOVE,historical,852.4004,1739.5,740898083037000
2,4147,MOVE,current,854.4502,1738.7998,740898087360500
2,4148,MOVE,historical,856.0996,1738.2002,740898091226000
2,4149,MOVE,current,857.9502,1737.5498,740898095320500
2,4150,MOVE,historical,859.9004,1736.9004,740898099622000
2,4151,MOVE,current,862.7012,1735.8809,740898106722789
2,4152,MOVE,historical,863.2002,1735.7002,740898107986000
2,4153,MOVE,current,864.8496,1735.0996,740898112168000
2,4154,MOVE,historical,866.7002,1734.2998,740898116738000
2,4155,MOVE,current,868.4502,1733.5996,740898121114000
2,4156,MOVE,historical,870.0996,1733.0,740898125080000
2,4157,MOVE,current,871.7998,1732.3506,740898129251000
2,4158,MOVE,historical,873.2998,1731.7998,740898133736000
2,4159,MOVE,current,874.9004,1731.2002,740898138064000
2,4160,MOVE,historical,876.2002,1730.7002,740898141907000
2,4161,MOVE,current,877.6504,1730.1504,740898145992500
2,4162,MOVE,historical,878.5,1729.9004,740898150348000
2,4163,MOVE,current,879.6504,1729.5,740898154568500
2,4164,MOVE,historical,879.5,1729.5996,740898158560000
2,4165,MOVE,current,880.0,1729.4502,740898162666000
2,4166,MOVE,current,879.0996,1729.7998,740898192109000
2,4167,MOVE,historical,871.0996,1732.7998,740898200721000
2,4168,MOVE,current,867.0996,1734.2998,740898205027000
2,4169,MOVE,historical,860.2002,1736.5,740898209163000
2,4170,MOVE,current,854.75,1738.3506,740898213384000
2,4171,MOVE,historical,848.5,1740.7998,740898217444000
2,4172,MOVE,current,842.6504,1742.9502,740898221584500
2,4173,MOVE,historical,837.0996,1746.0,740898226031000
2,4174,MOVE,current,831.4004,1748.6006,740898230324500
2,4175,MOVE,historical,826.2002,1751.5,740898234250000
2,4176,MOVE,current,820.75,1754.25,740898238359500
2,4177,MOVE,historical,816.0,1756.7002,740898242608000
2,4178,MOVE,current,810.9004,1759.2998,740898246787000
2,4179,MOVE,historical,806.2998,1761.0,740898251052000
2,4180,MOVE,current,801.4502,1763.1504,740898255274000
2,4181,MOVE,historical,797.9004,1764.5,740898259698000
2,4182,MOVE,current,793.7002,1766.25,740898264021000
2,4183,MOVE,historical,790.9004,1767.5996,740898267906000
2,4184,MOVE,current,787.4004,1769.1504,740898272010000
2,4185,MOVE,historical,784.7002,1770.2998,740898276221000
2,4186,MOVE,current,781.5996,1771.6504,740898280378500
2,4187,MOVE,historical,779.7002,1772.7002,740898284667000
2,4188,MOVE,current,777.2002,1773.9004,740898288890000
2,4189,MOVE,historical,774.2998,1775.5996,740898292997000
2,4190,MOVE,current,771.5996,1777.0498,740898297162000
2,4191,MOVE,historical,769.2998,1778.5996,740898301506000
2,4192,MOVE,current,766.7998,1780.0996,740898305760500
2,4193,MOVE,historical,764.5,1781.5996,740898309909000
2,4194,MOVE,current,762.0996,1783.0996,740898314110500
2,4195,MOVE,historical,759.7998,1784.5,740898318565000
2,4196,MOVE,current,757.5176,1785.9082,740898322769366
2,4197,MOVE,historical,755.2002,1787.5,740898326972000
2,4198,MOVE,current,752.95215,1788.9658,740898331079566
2,4199,MOVE,historical,751.2002,1790.2002,740898335132000
2,4200,MOVE,current,749.2002,1791.5498,740898339212000
2,4201,MOVE,historical,747.5996,1792.5996,740898343365000
2,4202,MOVE,current,745.7998,1793.7998,740898347481500
2,4203,MOVE,historical,744.5,1794.5,740898351769000
2,4204,MOVE,current,742.9502,1795.4502,740898355971000
2,4205,MOVE,historical,741.9004,1796.0996,740898360332000
2,4206,MOVE,current,740.6865,1796.8467,740898364329420
2,4207,MOVE,historical,739.5,1797.4004,740898368914000
2,4208,MOVE,current,738.45703,1797.9648,740898372644778
2,4209,MOVE,historical,737.5996,1798.5,740898377395000
2,4210,MOVE,current,736.8008,1798.9629,740898380963159
2,4211,MOVE,historical,736.0,1799.4004,740898385556000
2,4212,MOVE,current,735.26953,1799.8105,740898389283130
2,4213,MOVE,historical,734.7998,1800.0996,740898394121000
2,4214,MOVE,current,734.3115,1800.3848,740898397604676
2,4215,MOVE,historical,733.7998,1800.7002,740898402432000
2,4216,MOVE,current,733.3799,1800.9521,740898405927462
2,4217,MOVE,historical,733.0,1801.0996,740898410737000
2,4218,MOVE,current,732.6621,1801.2695,740898414246447
2,4219,MOVE,historical,732.7002,1801.2998,740898419133000
2,4220,MOVE,current,732.57715,1801.3818,740898422561038
2,4221,MOVE,historical,735.0996,1799.7998,740898528885000
2,4222,MOVE,historical,739.2002,1797.5,740898536820000
2,4223,MOVE,current,740.4746,1796.7852,740898539286283
2,4224,MOVE,historical,743.9004,1794.9004,740898545104000
2,4225,MOVE,current,745.18066,1794.1914,740898547361328
2,4226,MOVE,historical,749.2002,1791.7998,740898553818000
2,4227,MOVE,current,750.3301,1791.1387,740898555676079
2,4228,MOVE,historical,755.0996,1788.2002,740898561884000
2,4229,MOVE,current,756.6416,1787.2598,740898563991328
2,4230,MOVE,historical,761.5,1784.2998,740898570449000
2,4231,MOVE,current,762.90137,1783.4463,740898572324661
2,4232,MOVE,historical,768.2998,1780.2998,740898578626000
2,4233,MOVE,current,769.99023,1779.3057,740898580657994
2,4234,MOVE,historical,775.4004,1776.2002,740898587255000
2,4235,MOVE,current,776.8291,1775.375,740898588991327
2,4236,MOVE,historical,782.7002,1772.2998,740898595771000
2,4237,MOVE,current,784.0322,1771.5889,740898597324660
2,4238,MOVE,historical,790.2998,1768.5,740898603985000
2,4239,MOVE,current,791.6885,1767.8057,740898605485752
2,4240,MOVE,historical,798.0996,1764.7002,740898612697000
2,4241,MOVE,current,799.0879,1764.2188,740898613800678
2,4242,MOVE,historical,805.9004,1761.0996,740898620849000
2,4243,MOVE,current,807.1113,1760.541,740898622115021
2,4244,MOVE,historical,813.2002,1757.4004,740898629488000
2,4245,MOVE,current,813.9951,1756.9971,740898630428526
2,4246,MOVE,historical,820.2002,1753.9004,740898637603000
2,4247,MOVE,current,821.1826,1753.4092,740898638741684
2,4248,MOVE,historical,826.5,1750.7002,740898646119000
2,4249,MOVE,current,827.1924,1750.3486,740898647055284
2,4250,MOVE,historical,832.2002,1747.9004,740898654665000
2,4251,MOVE,current,832.6699,1747.669,740898655369069
2,4252,MOVE,historical,837.4004,1745.4004,740898662794000
2,4253,MOVE,current,837.96875,1745.127,740898663683104
2,4254,MOVE,historical,842.5996,1743.0,740898671440000
2,4255,MOVE,current,842.93555,1742.8457,740898671997194
2,4256,MOVE,historical,847.2002,1741.0,740898679614000
2,4257,MOVE,current,847.5928,1740.8291,740898680311279
2,4258,MOVE,historical,851.4004,1739.4004,740898688415000
2,4259,MOVE,current,851.5,1739.3613,740898688625471
2,4260,MOVE,historical,855.4004,1738.0,740898696625000
2,4261,MOVE,current,855.5537,1737.9463,740898696939716
2,4262,MOVE,historical,859.2002,1736.7002,740898704857000
2,4263,MOVE,current,859.3828,1736.6377,740898705254064
2,4264,MOVE,historical,862.0996,1735.7998,740898713266000
2,4265,MOVE,current,862.2041,1735.7676,740898713568572
2,4266,MOVE,historical,863.5996,1735.4004,740898722042000
2,4267,MOVE,current,864.3496,1735.2002,740898726430000
2,4268,MOVE,historical,863.2002,1735.5,740898755158000
2,4269,MOVE,current,856.18066,1738.0957,740898763454897
2,4270,MOVE,historical,855.9004,1738.2002,740898763787000
2,4271,MOVE,current,846.1162,1741.7412,740898771769955
2,4272,MOVE,historical,845.4004,1742.0,740898772354000
2,4273,MOVE,current,835.0928,1746.7432,740898780045845
2,4274,MOVE,historical,834.0996,1747.2002,740898780787000
2,4275,MOVE,current,824.2822,1752.1553,740898788321347
2,4276,MOVE,historical,823.4004,1752.5996,740898788998000
2,4277,MOVE,current,814.3887,1757.1514,740898796604942
2,4278,MOVE,historical,813.5,1757.5996,740898797355000
2,4279,MOVE,current,808.5498,1760.0996,740898801533500
2,4280,MOVE,historical,804.4004,1761.9004,740898805884000
2,4281,MOVE,current,797.91797,1764.666,740898813188494
2,4282,MOVE,historical,796.9004,1765.0996,740898814335000
2,4283,MOVE,current,793.1504,1766.7002,740898818560500
2,4284,MOVE,historical,790.9004,1767.5996,740898823282000
2,4285,MOVE,current,787.9004,1768.8496,740898827755500
2,4286,MOVE,historical,785.7002,1769.9004,740898831106000
2,4287,MOVE,current,783.0996,1771.0498,740898835018000
2,4288,MOVE,historical,780.2998,1772.2998,740898839468000
2,4289,MOVE,current,777.5996,1773.5,740898843649000
2,4290,MOVE,historical,775.0,1775.0,740898847855000
2,4291,MOVE,current,772.3496,1776.3506,740898852048500
2,4292,MOVE,historical,770.0996,1778.0996,740898856510000
2,4293,MOVE,current,767.6504,1779.6504,740898860837500
2,4294,MOVE,historical,765.5996,1781.0996,740898864782000
2,4295,MOVE,current,763.3496,1782.5996,740898868918000
2,4296,MOVE,historical,761.7002,1783.7002,740898873600000
2,4297,MOVE,current,759.75,1785.0,740898878009000
2,4298,MOVE,historical,757.7998,1786.2002,740898881643000
2,4299,MOVE,current,755.8496,1787.4502,740898885664500
2,4300,MOVE,historical,754.2998,1788.2002,740898890252000
2,4301,MOVE,current,752.5498,1789.2002,740898894556500
2,4302,MOVE,historical,751.0996,1790.0,740898898603000
2,4303,MOVE,current,749.5,1790.9004,740898902778500
2,4304,MOVE,historical,748.2002,1791.7002,740898906794000
2,4305,MOVE,current,746.75,1792.5498,740898910889500
2,4306,MOVE,historical,745.9004,1793.2002,740898915167000
2,4307,MOVE,current,744.75,1793.9502,740898919353500
2,4308,MOVE,historical,744.0,1794.4004,740898923486000
2,4309,MOVE,current,743.0498,1795.0,740898927645500
2,4310,MOVE,historical,742.7002,1795.4004,740898931852000
2,4311,MOVE,current,742.0498,1795.9004,740898936035000
2,4312,MOVE,historical,741.7002,1796.0,740898940528000
2,4313,MOVE,current,741.2002,1796.2998,740898944866000
2,4314,MOVE,historical,740.7998,1796.5996,740898948985000
2,4315,MOVE,current,740.3496,1796.9004,740898953213500
2,4316,MOVE,historical,740.4004,1796.7998,740898957124000
2,4317,MOVE,current,740.2002,1796.9004,740898961193500
2,4318,MOVE,historical,740.2002,1796.9004,740898966000000
2,4319,MOVE,current,740.0996,1796.9502,740898970438000
2,4320,MOVE,historical,740.0996,1797.0,740898974347000
2,4321,MOVE,current,740.0498,1797.0498,740898978520500
2,4322,MOVE,historical,740.0,1797.0,740898982373000
2,4323,MOVE,current,739.9502,1797.0,740898986386000
2,4324,MOVE,current,742.9004,1795.2998,740899066340000
2,4325,MOVE,historical,746.7002,1793.0996,740899074990000
2,4326,MOVE,current,748.5791,1792.0127,740899079266396
2,4327,MOVE,historical,751.0996,1790.5,740899083243000
2,4328,MOVE,current,753.2998,1789.2002,740899087369500
2,4329,MOVE,historical,756.0996,1787.5,740899091796000
2,4330,MOVE,current,758.499,1786.0605,740899095900575
2,4331,MOVE,historical,761.5996,1784.0996,740899100173000
2,4332,MOVE,current,764.2539,1782.46,740899104214503
2,4333,MOVE,historical,767.7998,1780.4004,740899108537000
2,4334,MOVE,current,770.7588,1778.6338,740899112528535
2,4335,MOVE,historical,774.4004,1776.5996,740899117046000
2,4336,MOVE,current,777.3447,1774.9043,740899120842813
2,4337,MOVE,historical,781.5,1772.7002,740899125324000
2,4338,MOVE,current,784.7881,1770.8945,740899129157120
2,4339,MOVE,historical,788.7998,1768.7998,740899133899000
2,4340,MOVE,current,791.8408,1767.1748,740899137471326
2,4341,MOVE,historical,796.4004,1765.0,740899142432000
2,4342,MOVE,current,799.3867,1763.5068,740899145785501
2,4343,MOVE,historical,804.0996,1761.4004,740899150569000
2,4344,MOVE,current,807.43555,1759.8408,740899154094020
2,4345,MOVE,historical,811.5996,1757.9004,740899159123000
2,4346,MOVE,current,814.4756,1756.5586,740899162402346
2,4347,MOVE,historical,818.7002,1754.5,740899167262000
2,4348,MOVE,current,821.709,1753.0596,740899170710806
2,4349,MOVE,historical,825.7998,1751.0,740899175775000
2,4350,MOVE,current,828.51074,1749.6641,740899179024834
2,4351,MOVE,historical,831.9004,1748.2002,740899184245000
2,4352,MOVE,current,834.124,1747.1787,740899187333656
2,4353,MOVE,historical,837.7998,1745.7002,740899192762000
2,4354,MOVE,current,839.7959,1744.8545,740899195642468
2,4355,MOVE,historical,843.2998,1743.5,740899201168000
2,4356,MOVE,current,845.1211,1742.7715,740899203951825
2,4357,MOVE,historical,848.0996,1741.7002,740899209473000
2,4358,MOVE,current,849.7119,1741.0957,740899212261388
2,4359,MOVE,historical,852.5996,1740.0,740899218138000
2,4360,MOVE,current,853.8633,1739.5225,740899220571017
2,4361,MOVE,historical,856.7002,1738.5996,740899226517000
2,4362,MOVE,current,857.8584,1738.2041,740899228883893
2,4363,MOVE,historical,860.9004,1737.0,740899234527000
2,4364,MOVE,current,862.29785,1736.4678,740899237193193
2,4365,MOVE,historical,864.7998,1735.5996,740899243450000
2,4366,MOVE,current,865.6914,1735.2803,740899245489730
2,4367,MOVE,historical,868.5,1734.0996,740899251600000
2,4368,MOVE,current,869.48926,1733.6992,740899253778160
2,4369,MOVE,historical,871.7998,1732.7998,740899260290000
2,4370,MOVE,current,872.47266,1732.5352,740899262060331
2,4371,MOVE,historical,874.7998,1731.7002,740899268533000
2,4372,MOVE,current,875.46484,1731.456,740899270359634
2,4373,MOVE,historical,876.7998,1730.9004,740899277100000
2,4374,MOVE,current,877.16504,1730.7539,740899278661601
2,4375,MOVE,historical,877.4004,1730.5996,740899285027000
2,4376,MOVE,current,877.5469,1730.5264,740899286965830
2,4377,MOVE,current,870.5,1733.0,740899318505000
2,4378,MOVE,historical,859.7002,1736.5996,740899327286000
2,4379,MOVE,current,858.2031,1737.0986,740899328503311
